,openInterest,symbol,productGroup,productCode,tradingHoursGlobex,url,tradingHoursClearPort,listedContracts,terminationOfTrading,contractUnit,settlementMethod,vendorCodes,floatingPrice,priceLimitOrCircut,productName,settlementProcedures,blockMinimum,clearing,globex,tradingHours,errorFlag,clearedAs,exchange,positionLimits,minimumPriceFluctuation,exchangeRulebook,floor,volume,priceQuotation,clearPort
0,0,GCC,Energy,"CME Globex: GCC
CME ClearPort: GCC
Clearing: GCC",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/gulf-coast-unl-87-gasoline-m2-platts-crack-spread-swap_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),???36 consecutive months???,Trading shall cease on the last business day of the contract month.,"1,000 barrels",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month is equal to the arithmetic average of the high and low quotations from Platts Oilgram Price Report for U.S. Gulf Coast Unl 87 gasoline (Colonial M grade: lowest RVP posted except M1 and M0) pipeline assessment minus the Light Sweet Crude Oil Futures first nearby contract month settlement price for each business day that both are determined during the contract month.

For purposes of determining the Floating Price, the gasoline price will be converted each day to U.S. dollars and cents per barrel, rounded to the nearest 0.1 cent.",,Gulf Coast Unl 87 Gasoline M2 (Platts) Crack Spread Futures,,Block Minimum Thresholds,GCC,GCC,,,Futures,NYMEX,NYMEX Position Limits,$0.001 per barrel,NYMEX 975,-,0,U.S. dollars and cents per barrel,GCC
0,0,GCG,Energy,"CME Globex: GCG
CME ClearPort: GCG
Clearing: GCG",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/gulf-coast-cbob-gasoline-a2-platts-crack-spread-swap_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),???36 consecutive months???,Trading shall cease on the last business day of the contract month.,"1,000 barrels",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month is equal to the arithmetic average of the high and low quotations from Platts Oilgram Price Report for U.S. Gulf Coast CBOB 87 gasoline (Colonial A grade: lowest RVP posted except A1 and A0) pipeline using the Supplemental 9.0 RVP Summer assessment minus the Light Sweet Crude Oil Futures first nearby contract month settlement price for each business day that both are determined during the contract month.

For purposes of determining the Floating Price, the gasoline price will be converted each day to U.S. dollars and cents per barrel, rounded to the nearest 0.1 cent.",,Gulf Coast CBOB Gasoline A2 (Platts) Crack Spread Futures,,Block Minimum Thresholds,GCG,GCG,,,Futures,NYMEX,NYMEX Position Limits,$0.001 per barrel,NYMEX 978,-,0,U.S. dollars and cents per barrel,GCG
0,"3,871",GCI,Energy,"CME Globex: GCI
CME ClearPort: GCI
Clearing: GCI",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/gulf-coast-no-6-fuel-oil-3pt0pct-platts-vs-brent-crack-spread-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Monthly contracts listed for 36 consecutive months,Trading shall cease on the last business day of the contract month.,"1,000 barrels",Financially Settled,Quote Vendor Symbols Listing,"For all contract months prior to January 2017  (A) The Floating Price for each contract month is equal to the arithmetic average of the high and low quotations from Platts Oilgram Price Report for Gulf Coast No. 6 3.0%S (Waterborne) Fuel Oil minus the arithmetic average of the Brent Crude Oil (ICE) futures 1st nearby contract settlement prices, except as set forth in Section (B) below, for each business day that it is determined during the contract month (using non-common pricing). (B) The settlement price of the 1st nearby contract month will be used except on the last day of trading for the expiring Brent Crude Oil futures contract when the settlement price of the 2nd nearby Brent Crude Oil Futures contract will be used

.For all contract months commencing with January 2017 and beyond  (A) The Floating Price for each contract month is equal to the arithmetic average of the high and low quotations from Platts Oilgram Price Report for Gulf Coast HSFO minus the arithmetic average of the Brent Crude Oil (ICE) Futures 1st nearby contract settlement prices, except as set forth in Section (B) below, for each business day that it is determined during the contract month (using non-common pricing).
(B) The settlement price of the 1st nearby contract month will be used except on the last day of trading for the expiring Brent Crude Oil Futures contract when the settlement price of the 2nd nearby Brent Crude Oil Futures contract will be used.",,Gulf Coast HSFO (Platts) Brent Crack Spread Futures,,Block Minimum Thresholds,GCI,GCI,,,Futures,NYMEX,NYMEX Position Limits,$0.001 per barrel,NYMEX 1098,-,0,U.S. dollars and cents per barrel,GCI
0,10,GCK,Metals,"CME Globex: GCK
CME ClearPort: GCK
Clearing: GCK",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/metals/precious/kilo-gold-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),"The current calendar month, the next two calendar months, and each February, April, June, August, October, and December falling within a 12-month period beginning with the current contract month",Three business days prior to the Delivery Day,One kilogram (32.15 troy ounces),Deliverable,Quote Vendor Symbols Listing,,,Gold Kilo Futures,Gold Kilo Settlement Procedures,Block Minimum Thresholds,GCK,GCK,,,Futures,COMEX,NYMEX Position Limits,$0.10 per troy ounce,COMEX 114,-,6,U.S. Dollars and Cents per troy ounce,GCK
0,42,GCM,Energy,"CME Globex: GCM
CME ClearPort: GCM
Clearing: GCM",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/gulf-coast-unl-87-gasoline-m2-platts-swap_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),???36 consecutive months???,Trading shall cease on the last business day of the contract month.,"42,000 gallons",Financially Settled,Quote Vendor Symbols Listing,The Floating Price for each contract month is equal to the arithmetic average of the high and low quotations from Platts Oilgram Price Report for U.S. Gulf Coast Unl 87 gasoline (Colonial M grade: lowest RVP posted except M1 and M0) pipeline assessment for each business day that it is determined during the contract month.,,Gulf Coast Unl 87 Gasoline M2 (Platts) Futures,,Block Minimum Thresholds,GCM,GCM,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per gallon,NYMEX 974,-,0,U.S. dollars and cents per gallon.,GCM
0,0,GCT,Metals,"CME Globex: GC
CME ClearPort: GC
Clearing: GC
TAS: GCT",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/metals/precious/gold_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),"Trading is conducted for delivery during the current calendar month; the next two calendar months; any February, April, August, and October falling within a 23-month period; and any June and December falling within a 72-month period beginning with the current month.",Trading terminates on the third last business day of the delivery month.,100 troy ounces,Deliverable,Quote Vendor Symbols Listing,,Price Limits,Gold TAS Futures,Gold Settlement Procedures,Block Minimum Thresholds,GCT,GCT,,,Futures,COMEX,NYMEX Position Limits,$0.10 per troy ounce,COMEX 113,-,0,U.S. Dollars and Cents per troy ounce,GCT
0,"18,140",GCU,Energy,"CME Globex: GCU
CME ClearPort: GCU
Clearing: GCU",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/gulf-coast-no6-fuel-oil-3pct-vs-european-3point5pct-fuel-oil-barges-fob-rdam-platts-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Monthly contracts listed for 36 consecutive months,Trading shall cease on the last business day of the contract month.,"1,000 U.S. barrels

For purposes of determining the Floating Price, the Platts Fuel Oil assessment price will be converted each day to U.S. dollars and cents per barrel, rounded to the nearest cent. The conversion factor will be 6.35 barrels per metric ton.",Financially Settled,Quote Vendor Symbols Listing,"For all contract months prior to January 2017  The Floating Price for each contract month is equal to the arithmetic average of the high and low quotations from Platts Oilgram Price Report for Gulf Coast No. 6 3.0%S (Waterborne) Fuel Oil minus the high and low quotations from Platts European Marketscan for 3.5% Fuel Oil under the heading ""Barges FOB Rotterdam"" assessment price for each business day during the contract month. (Non-Common Pricing)

.For all contract months commencing with January 2017 and beyond  The Floating Price for each contract month is equal to the arithmetic average of the high and low quotations from Platts Oilgram Price Report for Gulf Coast HSFO minus the high and low quotations from Platts European Marketscan for 3.5% Fuel Oil under the heading ""Barges FOB Rotterdam"" assessment price for each business day during the contract month (using non-common pricing).",,Gulf Coast HSFO (Platts) vs. European 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures,,Block Minimum Thresholds,GCU,GCU,,,Futures,NYMEX,NYMEX Position Limits,$0.001 per barrel,NYMEX 425,-,50,U.S. dollars and cents per barrel,GCU
0,"15,121",GD,Agriculture,"CME Globex: GD
CME ClearPort: GI
Clearing: GI",,http://www.cmegroup.com/trading/agricultural/commodity-index/gsci_contract_specifications.html,,The 3 Nearest Calendar Months,"11th business day of the contract month, 1:40pm",$250 times the S&P-GSCI,Financially Settled,Quote Vendor Symbols Listing,,,S&P-GSCI Commodity Index Futures,S&P GSCI Settlement Procedures,Block Minimum Thresholds,GI,GD,Sunday - Friday 5:00 p.m. - 4:00 p.m. CT with a 60-minute break each day beginning at 4:00 p.m.,,Futures,CME,CME Position Limits,.05 Index points ($12.50 per contract),CME 401,-,"2,457",Index points,GI
0,"3,466",GDK,Agriculture,"CME Globex: GDK
CME ClearPort: DK
Clearing: DK",,http://www.cmegroup.com/trading/agricultural/dairy/class-iv-milk_contract_specifications.html,,24 Calendar Months,Trading shall terminate on the business day immediately preceding the day on which the USDA announces the Class IV price for that contract month. (LTD 12:10 p.m.),"200,000 lbs. of Class IV Milk ( ?? 90 metric tons)",Financially Settled,Quote Vendor Symbols Listing,,Price Limits,Class IV Milk Futures,Class IV Milk Settlement Procedures,,DK,GDK,Sundays at 5:00 p.m. through Friday at 1:55 p.m. with daily trading halts from 4:00 p.m. to 5:00 p.m.,,Futures,CME,CME Position Limits,$0.01 per cwt (= $20.00 per contract),CME 55,-,22,"Class IV Milk

Dollars per hundredweight (cwt.)",DK
0,949,GE,Energy,"CME Globex: AGE
CME ClearPort: GE
Clearing: GE",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/gulf-coast-jet-fuel-platts-calendar-swap_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),36 consecutive months,Trading shall cease on the last business day of the contract month.,"42,000 gallons",Financially Settled,Quote Vendor Symbols Listing,The Floating Price for each contract month is equal to the arithmetic average of the high and low quotations from Platts Oilgram Price Report for Gulf Coast Jet/Kero 54 (Pipeline) for each business day that it is determined during the contract month. The Platts prices to be used are found in Platts media or any accepted Platts product and the timing is end of day New York.,,Gulf Coast Jet Fuel (Platts) Futures,,Block Minimum Thresholds,GE,AGE,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per gallon,NYMEX 528,-,0,U.S. dollars and cents per gallon.,GE
0,"58,838",GF,Agriculture,"CME Globex: GF
CME ClearPort: 62
Clearing: 62
TAS: GFT",,http://www.cmegroup.com/trading/agricultural/livestock/feeder-cattle_contract_specifications.html,,"8 months of Jan, Mar, Apr, May, Aug, Sep, Oct, Nov","Last Thursday of the contract month with exceptions for November and other months,
12:00 p.m. - See CME Rule 10202.H.","50,000 pounds (??23 metric tons)",Financially Settled,Quote Vendor Symbols Listing,,Price Limits,Feeder Cattle Futures,Livestock Settlement Procedures,,62,GF,Monday - Friday: 8:30 a.m. - 1:05 p.m. CT,,Futures,CME,CME Position Limits,$.00025 per pound ($12.50 per contract),CME 102,-,"19,255",Cents per pound,62
0,0,GFT,Agriculture,"CME Globex: GF
CME ClearPort: 62
Clearing: 62
TAS: GFT",,http://www.cmegroup.com/trading/agricultural/livestock/feeder-cattle_contract_specifications.html,,"8 months of Jan, Mar, Apr, May, Aug, Sep, Oct, Nov","Last Thursday of the contract month with exceptions for November and other months,
12:00 p.m. - See CME Rule 10202.H.","50,000 pounds (??23 metric tons)",Financially Settled,Quote Vendor Symbols Listing,,Price Limits,Feeder Cattle TAS Futures,Livestock Settlement Procedures,,GFT,GFT,Monday - Friday: 8:30 a.m. - 1:05 p.m. CT,,Futures,CME,CME Position Limits,$.00025 per pound ($12.50 per contract),CME 102,-,0,Cents per pound,GFT
0,"54,405",GIE,Agriculture,"CME Globex: GIE
CME ClearPort: GA
Clearing: GA",,http://www.cmegroup.com/trading/agricultural/commodity-index/gsci-excess-return_contract_specifications.html,,The 4 nearest calendar months,"11th business day of the contract month, 1:40pm",$100 times the S&P-GSCI Excess Return,Financially Settled,Quote Vendor Symbols Listing,,None,S&P-GSCI ER Index Futures,Daily S&P GSCI Excess Return Settlement Procedures,Block Minimum Thresholds,GA,GIE,Sunday - Friday 5:00 p.m. - 4:00 p.m. CT with a 60-minute break each day  beginning at 4:00 p.m. CT,,Futures,CME,CME Position Limits,.001 Index point (10  Cents per contract),CME 415,-,0,Index points,GA
0,0,GKS,Energy,"CME Globex: GKS
CME ClearPort: GKS
Clearing: GKS",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/gasoline-10-ppm-platts-fob-med-crack-spread-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),36 consecutive months,Trading shall cease on the last business day of the contract month.,"1,000 barrels",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month is equal to the arithmetic average of the mid-point between the high and low quotations from Platts European Marketscan for Premium Unleaded Gasoline (Prem Unl) 10ppm under the heading ※Cargoes FOB Med Basis Italy§ minus the ICE Brent Crude Oil Futures first nearby contract month settlement price for each business day during the contract month, except as set forth below.

The settlement price of the first nearby contract month for the ICE Brent Crude Oil Futures contract will be used except on the last day of trading for the expiring ICE Brent Crude Oil Futures contract when the settlement price of the second nearby ICE Brent Crude Oil Futures contract will be used.

For purposes of determining the Floating Price, the Platts Gasoline assessment price will be converted each day to U.S. dollars and cents per barrel, rounded to the nearest cent. The conversion factor will be 8.33 barrels per metric ton. The Floating Price is calculated using the non-common pricing convention. In calculating the spread differential, the monthly average for each component leg of the spread shall be calculated by using all trading days in the month for each component leg of the spread, followed by the calculation of the spread differential between the two averages.",,Gasoline 10 ppm FOB MED (Platts) Crack Spread Futures,,Block Minimum Thresholds,GKS,GKS,,,Futures,NYMEX,NYMEX Position Limits,$0.001 per barrel,NYMEX 1198,-,0,U.S. dollars and cents per barrel,GKS
